Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
07/09/23 08:00,0.35246,0.28928100000000001,0.35926200000000003,0.64802700000000002,0.30222199999999999,0.25600000000000001,0.26800000000000002,0.26400000000000001,,0.34499999999999997,0.13100000000000001,0.23,0.25600000000000001,0.45700000000000002,0.26900000000000002,0.27,0.317,0.22991,0.23552999999999999,0.15145,0.15593000000000001,0.67076999999999998,0.19336,0.41963,0.34627000000000002,0.14596999999999999,0.217,0.28899999999999998,,0.47099999999999997,0.64459,0.13442000000000001,0.154,0.28699999999999998,8.8719999999999993E-2,0.22301000000000001,0.22320999999999999,0.26464500000000002,0.311,0.40489999999999998,0.40278000000000003,0.25555,0.18781,0.35777999999999999,0.21948000000000001,0.21740000000000001,0.27622999999999998,0.18726899999999999,0.25464300000000001,0.218579,0.12313,5.0790000000000002E-2,0.26301999999999998,0.31730999999999998,0.12368,0.28804000000000002
07/09/23 09:00,0.38507200000000003,0.58074400000000004,0.39020199999999999,0.72576700000000005,0.329044,0.32300000000000001,0.28100000000000003,0.38600000000000001,,0.46500000000000002,0.13200000000000001,0.26,0.23100000000000001,0.53,0.32,0.29199999999999998,0.39200000000000002,0.27368999999999999,0.21473,0.17529,0.17015,0.66581000000000001,0.32719999999999999,0.44767000000000001,0.28394000000000003,0.14831,0.24099999999999999,0.29399999999999998,,0.628,0.68315999999999999,0.14166000000000001,0.20399999999999999,0.34699999999999998,0.17052999999999999,0.27717000000000003,0.248747,0.27091900000000002,0.35,0.35654000000000002,0.37132999999999999,0.26372000000000001,0.19531000000000001,0.31011,0.33084000000000002,0.29870000000000002,0.38352000000000003,0.232349,0.28242499999999998,0.28236,0.16386000000000001,0.22387000000000001,0.35465000000000002,0.35403000000000001,0.14746999999999999,0.30861
07/09/23 10:00,0.38940900000000001,0.485373,0.40339399999999997,0.83163799999999999,0.374944,0.34100000000000003,0.29099999999999998,0.35699999999999998,,0.34399999999999997,0.13500000000000001,0.219,0.23699999999999999,0.496,0.32300000000000001,0.30599999999999999,0.39400000000000002,0.25906000000000001,0.16339999999999999,0.17075000000000001,0.14279,0.62782000000000004,0.41308,0.39327000000000001,0.20408999999999999,0.14557,0.25,0.29199999999999998,,0.61899999999999999,0.55747000000000002,0.21506,0.20399999999999999,0.44500000000000001,0.18837999999999999,0.25012000000000001,0.327791,0.27058399999999999,0.38200000000000001,0.37435000000000002,0.45948,0.32786999999999999,0.30807000000000001,0.25119000000000002,0.33004,0.34917999999999999,0.36076999999999998,0.25395800000000002,0.32913999999999999,0.32521600000000001,0.18673999999999999,8.5339999999999999E-2,0.57733000000000001,0.35476000000000002,0.13156000000000001,0.28142
07/09/23 11:00,0.37449300000000002,0.46533999999999998,0.386461,0.57480200000000004,0.47933799999999999,0.249,0.253,0.313,,0.21,0.14599999999999999,0.25600000000000001,0.25900000000000001,0.44800000000000001,0.36,0.23899999999999999,0.41399999999999998,0.24118000000000001,0.13811999999999999,0.20307,6.9519999999999998E-2,0.63253000000000004,0.31936999999999999,0.44157000000000002,0.12758,0.15206,0.318,0.27200000000000002,,0.54600000000000004,0.48280000000000001,0.2092,0.23300000000000001,0.372,0.16022,0.29937999999999998,0.36733700000000002,0.31232500000000002,0.42,0.34631000000000001,0.45900000000000002,0.33372000000000002,0.49508000000000002,0.28577000000000002,0.40459000000000001,0.32988000000000001,0.48544999999999999,0.21811800000000001,0.32373299999999999,0.32896999999999998,0.14119999999999999,7.485E-2,0.41937999999999998,0.31922,0.12667999999999999,0.23274
07/10/23 12:00,0.363844,0.37235400000000002,0.37324600000000002,0.75343300000000002,0.45511000000000001,0.23799999999999999,0.247,0.27700000000000002,,0.21,0.14399999999999999,0.22600000000000001,0.27,0.38300000000000001,0.46300000000000002,0.249,0.42199999999999999,0.23035,0.10716000000000001,0.16467000000000001,5.9450000000000003E-2,0.53129999999999999,0.30487999999999998,0.44391999999999998,0.11733,0.15844,0.376,0.26500000000000001,,0.376,0.44712000000000002,0.18648999999999999,0.186,0.29899999999999999,0.13186,0.26579000000000003,0.38812200000000002,0.28916999999999998,0.38600000000000001,0.28510000000000002,0.39200000000000002,0.36388999999999999,0.45538000000000001,0.30141000000000001,0.34631000000000001,0.33467000000000002,0.42913000000000001,0.211004,0.32536399999999999,0.266069,0.13303999999999999,5.5539999999999999E-2,0.34923999999999999,0.32185000000000002,0.10657999999999999,0.21335999999999999
07/10/23 01:00,0.34586,0.35831800000000003,0.35819499999999999,0.62938700000000003,0.36035099999999998,0.251,0.28100000000000003,0.26500000000000001,,0.215,0.14099999999999999,0.17899999999999999,0.24299999999999999,0.33600000000000002,0.439,0.26600000000000001,0.38400000000000001,0.23827000000000001,8.4150000000000003E-2,0.12336999999999999,5.5390000000000002E-2,0.45195000000000002,0.23985000000000001,0.39216000000000001,7.2900000000000006E-2,0.17205999999999999,0.35899999999999999,0.249,,0.35899999999999999,0.43324000000000001,0.20007,0.14699999999999999,0.27300000000000002,0.12232,0.21997,0.420962,0.279696,0.4,0.2581,0.37629000000000001,0.29510999999999998,0.28360000000000002,0.33593000000000001,0.36514000000000002,0.29807,0.34306999999999999,0.2291,0.28110299999999999,0.24523,0.11651,6.0490000000000002E-2,0.32401999999999997,0.29282000000000002,9.7110000000000002E-2,0.22222
07/10/23 02:00,0.33282699999999998,0.338588,0.34109200000000001,0.524926,0.38252599999999998,0.26900000000000002,0.26900000000000002,0.26600000000000001,0.26700000000000002,0.27200000000000002,0.14000000000000001,0.184,0.23599999999999999,0.371,0.44700000000000001,0.23899999999999999,0.35899999999999999,0.21606,7.3289999999999994E-2,0.11114,6.2890000000000001E-2,0.44861000000000001,0.22534999999999999,0.38161,6.8419999999999995E-2,0.18218999999999999,0.33500000000000002,0.314,,0.379,0.40278000000000003,0.15517,0.14599999999999999,0.26300000000000001,0.10971,0.18232999999999999,0.36833100000000002,0.27212399999999998,0.39500000000000002,0.24068000000000001,0.32278000000000001,0.25788,0.25847999999999999,0.31752999999999998,0.34421000000000002,0.25289,0.31705,0.22439899999999999,0.264851,0.25936999999999999,0.12728,0.25069999999999998,0.27221000000000001,0.27637,8.9859999999999995E-2,0.22139
07/10/23 03:00,0.32775799999999999,0.33573599999999998,0.33778599999999998,0.408225,0.35398000000000002,0.27500000000000002,0.29499999999999998,0.28199999999999997,0.29299999999999998,0.29299999999999998,0.14299999999999999,0.184,0.23899999999999999,0.41199999999999998,0.42899999999999999,0.20300000000000001,0.33800000000000002,0.22550999999999999,5.2920000000000002E-2,0.11648,6.6549999999999998E-2,0.35377999999999998,0.20241000000000001,0.39376,7.6380000000000003E-2,0.18418999999999999,0.32400000000000001,0.28999999999999998,,0.41099999999999998,0.39118999999999998,0.15687999999999999,0.14299999999999999,0.249,0.11128,0.18848000000000001,0.32484000000000002,0.27068399999999998,0.36099999999999999,0.23602999999999999,0.35718,0.20713999999999999,0.27091999999999999,0.26726,0.34188000000000002,0.24653,0.33102999999999999,0.20680899999999999,0.26544299999999998,0.29211399999999998,0.14212,0.25105,0.26118000000000002,0.26405000000000001,8.7929999999999994E-2,0.22639999999999999
07/10/23 04:00,0.31863900000000001,0.34121400000000002,0.31462099999999998,0.394897,0.32607900000000001,0.248,0.317,0.30299999999999999,0.29499999999999998,0.435,0.13400000000000001,0.187,0.24,0.46700000000000003,0.41399999999999998,0.19800000000000001,0.32800000000000001,0.21467,4.7509999999999997E-2,0.11851,6.9830000000000003E-2,0.36033999999999999,0.18274000000000001,0.33640999999999999,8.3470000000000003E-2,0.17293,0.32200000000000001,0.28899999999999998,,0.439,0.39090999999999998,0.14848,0.14199999999999999,0.26500000000000001,0.11550000000000001,0.17144000000000001,0.301817,0.29874899999999999,0.42299999999999999,0.23896999999999999,0.37235000000000001,0.19536000000000001,0.25884000000000001,0.26389000000000001,0.33233000000000001,0.24046000000000001,0.33838000000000001,0.206701,0.26393899999999998,0.29051199999999999,0.14001,0.25488,0.24581,0.27178000000000002,9.3909999999999993E-2,0.24146999999999999
07/10/23 05:00,0.31542700000000001,0.35681600000000002,0.324098,0.54712700000000003,0.32572800000000002,0.32900000000000001,0.35199999999999998,0.31,0.36599999999999999,0.56899999999999995,0.13400000000000001,0.26400000000000001,0.19700000000000001,0.496,0.44700000000000001,0.26800000000000002,0.42599999999999999,0.22792999999999999,5.9180000000000003E-2,0.12798999999999999,8.8279999999999997E-2,0.41869000000000001,0.17924999999999999,0.35469000000000001,0.12661,0.15806000000000001,0.33300000000000002,0.379,,0.57999999999999996,0.41670000000000001,0.16116,0.14399999999999999,0.32300000000000001,0.1454,0.17343,0.32036300000000001,0.30252299999999999,0.44800000000000001,0.24632999999999999,0.66003000000000001,0.29415999999999998,0.39427000000000001,0.35460999999999998,0.32275999999999999,0.26915,0.40189999999999998,0.23116100000000001,0.26505000000000001,0.26717400000000002,0.13630999999999999,0.27374999999999999,0.27332000000000001,0.30259999999999998,0.10129000000000001,0.26299
07/10/23 06:00,0.34399200000000002,0.40379300000000001,0.40611999999999998,0.58341900000000002,0.33719300000000002,0.315,0.41499999999999998,0.375,0.42499999999999999,0.32300000000000001,0.14799999999999999,0.32200000000000001,0.17799999999999999,0.52900000000000003,0.41399999999999998,0.33800000000000002,0.502,0.24962999999999999,7.1809999999999999E-2,0.12523000000000001,0.11633,0.53237000000000001,0.21521999999999999,0.40619,0.17097999999999999,0.15107999999999999,0.34200000000000003,0.41399999999999998,,0.71099999999999997,0.45532,0.18348999999999999,0.14099999999999999,0.317,0.1366,0.30134,0.35775899999999999,0.32776499999999997,0.46700000000000003,0.26457000000000003,0.61114999999999997,0.35694999999999999,0.40014,0.38053999999999999,0.40458,0.28944999999999999,0.42559999999999998,0.227769,0.27047300000000002,0.23280600000000001,0.14757000000000001,0.26838000000000001,0.33659,0.33359,0.11203,0.27167000000000002
07/10/23 07:00,0.35563699999999998,0.46156999999999998,0.46601399999999998,0.58531299999999997,0.37914900000000001,0.33800000000000002,0.42399999999999999,0.34,0.33700000000000002,0.251,0.17299999999999999,0.29699999999999999,0.19400000000000001,0.48599999999999999,0.40300000000000002,0.439,0.51500000000000001,0.27302999999999999,7.4279999999999999E-2,0.13214000000000001,0.12773999999999999,0.59818000000000005,0.29902000000000001,0.45501000000000003,0.19871,0.15298999999999999,0.27900000000000003,0.42499999999999999,,0.94399999999999995,0.43756,0.2336,0.14000000000000001,0.308,0.20369000000000001,0.31403999999999999,0.32103100000000001,0.371201,0.503,0.28687000000000001,0.50577000000000005,0.33894999999999997,0.39279999999999998,0.52922000000000002,0.44549,0.26062000000000002,0.48325000000000001,0.20430200000000001,0.282115,0.251446,0.15595000000000001,0.28031,0.38680999999999999,0.27728999999999998,0.10465000000000001,0.3256
07/10/23 08:00,0.38769500000000001,0.43382399999999999,0.41760399999999998,0.59536,0.39083600000000002,0.28399999999999997,0.501,0.32500000000000001,0.311,0.247,0.17599999999999999,0.222,0.17899999999999999,0.47099999999999997,0.30099999999999999,0.30499999999999999,0.36899999999999999,0.25230000000000002,7.5259999999999994E-2,0.15915000000000001,0.13732,0.53769,0.33728999999999998,0.46833999999999998,0.16244,0.14887,0.23499999999999999,0.25600000000000001,,0.71199999999999997,0.42713000000000001,0.27166000000000001,0.13900000000000001,0.308,0.22198999999999999,0.42607,,0.31085800000000002,0.439,0.28153,0.42002,0.24102999999999999,0.28664000000000001,0.42992000000000002,0.59389999999999998,0.26878999999999997,0.42264000000000002,0.202621,0.26183499999999998,0.22106100000000001,0.1825,0.30114000000000002,0.35650999999999999,0.27456000000000003,0.11733,0.33127000000000001
07/10/23 09:00,0.35156100000000001,0.42100900000000002,0.36113099999999998,0.52732000000000001,0.444212,0.246,0.34300000000000003,0.38200000000000001,0.30099999999999999,,0.13700000000000001,0.23,0.17399999999999999,0.52900000000000003,0.27600000000000002,0.3,0.31900000000000001,0.25259999999999999,7.7479999999999993E-2,0.12967000000000001,0.13711000000000001,0.54657,0.1946,0.42242000000000002,0.22223000000000001,0.14688999999999999,0.22,0.26200000000000001,,0.624,0.39559,0.27933999999999998,0.13700000000000001,0.26100000000000001,0.1376,0.23816999999999999,0.217469,0.25365100000000002,0.32800000000000001,0.28433999999999998,0.29363,0.21218999999999999,0.26074000000000003,0.47172999999999998,0.67937999999999998,0.31658999999999998,0.377,0.187976,0.224631,0.19711899999999999,0.19503999999999999,0.30104999999999998,0.32091999999999998,0.30586999999999998,0.12583,0.38749
07/10/23 10:00,0.39146799999999998,0.42553999999999997,,0.50522800000000001,0.41420699999999999,0.22900000000000001,0.39900000000000002,0.32400000000000001,,,0.14499999999999999,0.186,0.17899999999999999,0.33500000000000002,0.26400000000000001,0.27900000000000003,0.30599999999999999,0.28067999999999999,8.7160000000000001E-2,0.13284000000000001,0.15318000000000001,0.50287999999999999,0.14798,0.34348000000000001,0.28373999999999999,0.14680000000000001,0.22700000000000001,0.25600000000000001,,0.56399999999999995,0.37225999999999998,0.28672999999999998,0.13900000000000001,0.22800000000000001,5.2990000000000002E-2,0.19119,0.17874999999999999,0.230158,0.28599999999999998,0.26367000000000002,0.24013999999999999,0.21597,0.35869000000000001,0.45157999999999998,0.52476,0.31036000000000002,0.3392,0.165215,0.22714100000000001,0.18029300000000001,0.16147,0.29929,0.30853000000000003,0.29585,0.12377000000000001,0.36479
07/10/23 11:00,0.41041100000000003,0.40083200000000002,0.45682800000000001,0.53704799999999997,0.37953599999999998,0.223,0.32500000000000001,0.29299999999999998,,0.254,0.14599999999999999,0.19700000000000001,0.188,0.38400000000000001,0.25700000000000001,0.26800000000000002,0.29399999999999998,0.25379000000000002,0.12722,0.16281000000000001,0.15459999999999999,0.49983,0.16619999999999999,0.29457,0.31900000000000001,0.15404000000000001,0.216,0.27900000000000003,,0.54300000000000004,0.32863999999999999,0.27059,0.14199999999999999,0.23499999999999999,5.0090000000000003E-2,0.23411999999999999,0.165711,0.248305,0.28599999999999998,0.29108000000000001,0.27044000000000001,0.50810999999999995,0.30619000000000002,0.33221000000000001,0.37781999999999999,0.26105,0.30475999999999998,0.18454300000000001,0.22836200000000001,0.17027800000000001,0.14482,0.29796,0.29838999999999999,0.29021000000000002,0.1216,0.31434000000000001
07/10/23 12:00,0.36602800000000002,0.345335,0.38007099999999999,0.58233500000000005,0.388687,0.22800000000000001,0.25600000000000001,0.28199999999999997,0.20300000000000001,0.21299999999999999,0.14399999999999999,0.191,0.17899999999999999,0.41599999999999998,0.252,0.26900000000000002,0.29499999999999998,0.22209999999999999,,0.17962,0.14157,0.50985999999999998,0.15043999999999999,0.28161000000000003,0.37058999999999997,0.14882000000000001,0.19600000000000001,0.28799999999999998,,0.52800000000000002,0.33921000000000001,0.28889999999999999,0.13800000000000001,0.23899999999999999,5.747E-2,0.19442000000000001,0.15070900000000001,0.22321099999999999,0.29499999999999998,0.29060000000000002,0.33065,0.23305000000000001,0.26673999999999998,0.25994,0.28713,0.2235,0.24560000000000001,0.16817799999999999,0.22158600000000001,0.17755099999999999,0.13303000000000001,0.28517999999999999,0.27745999999999998,0.27313999999999999,0.13200999999999999,0.30331999999999998
07/10/23 01:00,0.35914600000000002,0.318162,0.34339900000000001,0.49800699999999998,0.386602,0.255,0.317,0.29499999999999998,0.19900000000000001,0.26600000000000001,0.14299999999999999,0.17299999999999999,0.186,0.4,0.27400000000000002,0.27800000000000002,0.29399999999999998,0.22042,0.24009,0.18532000000000001,0.15121000000000001,0.50414000000000003,0.16908999999999999,0.28827999999999998,0.40046999999999999,0.14668999999999999,0.18099999999999999,0.308,,0.47199999999999998,0.34077000000000002,0.20663000000000001,0.152,0.24099999999999999,6.0789999999999997E-2,0.19678000000000001,0.15746499999999999,0.25144699999999998,0.39600000000000002,0.30087999999999998,0.37348999999999999,0.20846000000000001,0.28477000000000002,0.28732000000000002,0.27409,0.23956,0.2417,0.16567799999999999,0.21785099999999999,0.172041,0.1206,0.26872000000000001,0.26190999999999998,0.26495999999999997,0.13397999999999999,0.28565000000000002
